"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"519","5576 005 040516","5576","5","3900 CHESLEY AVE",2016-04-05,"OVERLEA","NORTHEASTERN","2","(39.35963907, -76.53272444)","39.35963907"," -76.53272444"
"520","5603H097 040716","5603H","97","6514 HILLTOP AVE",2016-04-07,"ROSEMONT EAST","NORTHEASTERN","2","(39.35816168, -76.54216163)","39.35816168"," -76.54216163"
"521","5612A013 042016","5612A","13","6405 SEFTON AVE",2016-04-20,"WESTFIELD","NORTHEASTERN","3","(39.35837329, -76.54939597)","39.35837329"," -76.54939597"
"522","5620 005 042016","5620","5","3105 LOUISE AVE",2016-04-20,"WESTFIELD","NORTHEASTERN","3","(39.35864178, -76.55320504)","39.35864178"," -76.55320504"
"523","5623 003A 042016","5623","003A","3006 GLENMORE AVE",2016-04-20,"WESTFIELD","NORTHEASTERN","3","(39.35660921, -76.55692385)","39.35660921"," -76.55692385"
"524","5625 002A 050416","5625","002A","6002 BURGESS AVE",2016-05-04,"WESTFIELD","NORTHEASTERN","3","(39.35585971, -76.55285353)","39.35585971"," -76.55285353"
"525","5686 016 041816","5686","16","3514 MARY AVE",2016-04-18,"GLENHAM-BELHAR","NORTHEASTERN","3","(39.35091365, -76.54938201)","39.35091365"," -76.54938201"
"526","5690 048 040816","5690","48","3714 MARY AVE",2016-04-08,"GLENHAM-BELHAR","NORTHEASTERN","2","(39.34876273, -76.54639282)","39.34876273"," -76.54639282"
"527","5695F081A 042216","5695F","081A","5815 BENTON HEIGHTS AVE",2016-04-22,"GLENHAM-BELHAR","NORTHEASTERN","2","(39.34506015, -76.54394648)","39.34506015"," -76.54394648"
"528","5789 002 040416","5789","2","3502 ECHODALE AVE",2016-04-04,"WALTHERSON","NORTHEASTERN","3","(39.34545096, -76.5580099)","39.34545096"," -76.5580099"
"529","5804 102 042516","5804","102","5006 ROSS ROAD",2016-04-25,"WALTHERSON","NORTHEASTERN","3","(39.34570405, -76.56271753)","39.34570405"," -76.56271753"
"530","5811 035 040516","5811","35","3306 ROSEKEMP AVE",2016-04-05,"MORAVIA-WALTHER","NORTHEASTERN","3","(39.34231359, -76.56464255)","39.34231359"," -76.56464255"
"531","5872 002 050316","5872","2","4505 SCHLEY AVE",2016-05-03,"WALTHERSON","NORTHEASTERN","3","(39.33496789, -76.56340657)","39.33496789"," -76.56340657"
"532","5898H121 041816","5898H","121","3901 EIERMAN AVE",2016-04-18,"ARCADIA","NORTHEASTERN","3","(39.33053819, -76.5670672)","39.33053819"," -76.5670672"
"533","5902 019 042016","5902","19","3040 MAYFIELD AVE",2016-04-20,"BELAIR-EDISON","NORTHEASTERN","13","(39.32136852, -76.57100127)","39.32136852"," -76.57100127"
"534","5917 025 050616","5917","25","3249 SHANNON DR",2016-05-06,"BELAIR-EDISON","NORTHEASTERN","13","(39.32409436, -76.56384377)","39.32409436"," -76.56384377"
"535","5921 006 041816","5921","6","3311 KENYON AVE",2016-04-18,"BELAIR-EDISON","NORTHEASTERN","13","(39.3225818, -76.56583213)","39.3225818"," -76.56583213"
"536","0065 017 021805","65","17","1232 MOSHER ST",2005-02-18,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30031666, -76.6384925)","39.30031666"," -76.6384925"
"537","0065 018 010307","65","18","1234 MOSHER ST",2007-01-03,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30031492, -76.63853978)","39.30031492"," -76.63853978"
"538","0065 019 120704","65","19","1236 MOSHER ST",2004-12-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30031327, -76.63858551)","39.30031327"," -76.63858551"
"539","0065 021 032406","65","21","1011 N CAREY ST",2006-03-24,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30045481, -76.6385436)","39.30045481"," -76.6385436"
"540","0065 022 122706","65","22","1013 N CAREY ST",2006-12-27,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30049326, -76.63854664)","39.30049326"," -76.63854664"
"541","0065 023 022807","65","23","1015 N CAREY ST",2007-02-28,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30052904, -76.63854973)","39.30052904"," -76.63854973"
"542","0065 025 021011","65","25","1019 N CAREY ST",2011-02-10,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30063081, -76.63855684)","39.30063081"," -76.63855684"
"543","0065 026 052909","65","26","1021 N CAREY ST",2009-05-29,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30066742, -76.63855856)","39.30066742"," -76.63855856"
"544","0065 031 020708","65","31","1031 N CAREY ST",2008-02-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30085883, -76.63853306)","39.30085883"," -76.63853306"
"545","0065 032 062204","65","32","1033 N CAREY ST",2004-06-22,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30089886, -76.63853506)","39.30089886"," -76.63853506"
"546","0065 036 040609","65","36","1024 N CARROLLTON AVE",2009-04-06,"SANDTOWN-WINCHESTER","WESTERN","9","(39.3009153, -76.63779072)","39.3009153"," -76.63779072"
"547","0065 038 122010","65","38","1020 N CARROLLTON AVE",2010-12-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30072852, -76.6376638)","39.30072852"," -76.6376638"
"548","0065 039 041806","65","39","1018 N CARROLLTON AVE",2006-04-18,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30069585, -76.63766074)","39.30069585"," -76.63766074"
"549","4011B008 042216","4011B","8","1114 E 20TH ST",2016-04-22,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31298912, -76.60375983)","39.31298912"," -76.60375983"
"550","4011B009 042216","4011B","9","1116 E 20TH ST",2016-04-22,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31299161, -76.60370702)","39.31299161"," -76.60370702"
"551","4021C085 042216","4021C","85","2218 KIRK AVE",2016-04-22,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31512181, -76.60550594)","39.31512181"," -76.60550594"
"552","4022 006 050616","4022","6","2111 HOMEWOOD AVE",2016-05-06,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31373107, -76.60694898)","39.31373107"," -76.60694898"
"553","4051A008 042116","4051A","8","3215 WESTERWALD AVE",2016-04-21,"BETTER WAVERLY","NORTHERN","14","(39.32787723, -76.60506816)","39.32787723"," -76.60506816"
"554","4051A017 041916","4051A","17","815 E 33RD ST",2016-04-19,"BETTER WAVERLY","NORTHERN","14","(39.32811263, -76.6046467)","39.32811263"," -76.6046467"
"555","4053 043 041116","4053","43","3312 WESTERWALD AVE",2016-04-11,"WAVERLY","NORTHERN","14","(39.32930474, -76.60528653)","39.32930474"," -76.60528653"
"556","4056A016 041116","4056A","16","804 E 35TH ST",2016-04-11,"WAVERLY","NORTHERN","14","(39.33085202, -76.60489733)","39.33085202"," -76.60489733"
"557","4058 014 040516","4058","14","609 MCKEWIN AVE",2016-04-05,"WAVERLY","NORTHERN","14","(39.33275665, -76.60709185)","39.33275665"," -76.60709185"
"558","4063 022 050616","4063","22","2406 LOCH RAVEN ROAD",2016-05-06,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31692163, -76.60863861)","39.31692163"," -76.60863861"
"559","4063 024 050616","4063","24","2410 LOCH RAVEN ROAD",2016-05-06,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31698438, -76.60857852)","39.31698438"," -76.60857852"
"560","4070A087 042116","4070A","87","2648 BOONE ST",2016-04-21,"BETTER WAVERLY","NORTHERN","14","(39.32046325, -76.60885688)","39.32046325"," -76.60885688"
"561","4096 007 042016","4096","7","922 HOMESTEAD ST",2016-04-20,"BETTER WAVERLY","NORTHERN","14","(39.32558382, -76.60379029)","39.32558382"," -76.60379029"
"562","4114A102 042716","4114A","102","2516 HARFORD ROAD",2016-04-27,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.31849952, -76.59393936)","39.31849952"," -76.59393936"
"563","4114I006 041816","4114I","6","2520 GARRETT AVE",2016-04-18,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.31906962, -76.59887255)","39.31906962"," -76.59887255"
"564","4120 028 050616","4120","28","1603 GORSUCH AVE",2016-05-06,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32157292, -76.59563807)","39.32157292"," -76.59563807"
"565","4123 043 042716","4123","43","1712 HOMESTEAD ST",2016-04-27,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32037113, -76.59433607)","39.32037113"," -76.59433607"
"566","4128 001C 040116","4128","001C","1708 CARSWELL ST",2016-04-01,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32148529, -76.59324572)","39.32148529"," -76.59324572"
"567","4129 042 042116","4129","42","1623 CARSWELL ST",2016-04-21,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32186855, -76.59464894)","39.32186855"," -76.59464894"
"568","4138 037 040116","4138","37","2805 KENNEDY AVE",2016-04-01,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32300495, -76.59383649)","39.32300495"," -76.59383649"
"569","4163A048 042516","4163A","48","1695 DARLEY AVE",2016-04-25,"DARLEY PARK","EASTERN","12","(39.31452826, -76.59401609)","39.31452826"," -76.59401609"
"570","4171 144 042016","4171","144","1901 N COLLINGTON AVE",2016-04-20,"SOUTH CLIFTON PARK","EASTERN","12","(39.31287067, -76.58727642)","39.31287067"," -76.58727642"
"571","4178 061 041116","4178","61","3235 RAVENWOOD AVE",2016-04-11,"FOUR BY FOUR","NORTHEASTERN","13","(39.31516105, -76.57739798)","39.31516105"," -76.57739798"
"572","4178G009 042016","4178G","9","3317 LYNDALE AVE",2016-04-20,"FOUR BY FOUR","NORTHEASTERN","13","(39.31629716, -76.57663388)","39.31629716"," -76.57663388"
"573","4178K061 042116","4178K","61","3430 LYNDALE AVE",2016-04-21,"FOUR BY FOUR","NORTHEASTERN","13","(39.31664529, -76.57488748)","39.31664529"," -76.57488748"
"574","4179K057 040816","4179K","57","3819 ELMLEY AVE",2016-04-08,"BELAIR-EDISON","NORTHEASTERN","13","(39.31755483, -76.56491047)","39.31755483"," -76.56491047"
"575","4179K158 042816","4179K","158","3810 LYNDALE AVE",2016-04-28,"BELAIR-EDISON","NORTHEASTERN","13","(39.3172064, -76.56514588)","39.3172064"," -76.56514588"
"576","4441 017 041516","4441","17","5804 ETHELBERT AVE",2016-04-15,"GLEN","NORTHWESTERN","5","(39.35601192, -76.68362932)","39.35601192"," -76.68362932"
"577","0072 036 022812","72","36","917 N MONROE ST",2012-02-28,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29939954, -76.64728544)","39.29939954"," -76.64728544"
"578","4589 036 032916","4589","36","5134 PEMBRIDGE AVE",2016-03-29,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.35141247, -76.67121703)","39.35141247"," -76.67121703"
"579","4592 034 032816","4592","34","5000 PIMLICO ROAD",2016-03-28,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.35010976, -76.66938386)","39.35010976"," -76.66938386"
"580","4596 021 042516","4596","21","4007 W GARRISON AVE",2016-04-25,"LANGSTON HUGHES","NORTHWESTERN","6","(39.34264117, -76.68099244)","39.34264117"," -76.68099244"
"581","4614 012 040616","4614","12","4907 QUEENSBERRY AVE",2016-04-06,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.34851909, -76.67047449)","39.34851909"," -76.67047449"
"582","0159 014 021314","159","14","2227 PENROSE AVE",2014-02-13,"PENROSE/FAYETTE STREET OUTREACH","WESTERN","9","(39.29090942, -76.65243148)","39.29090942"," -76.65243148"
"583","6158A019 041916","6158A","19","3329 MCELDERRY ST",2016-04-19,"ELLWOOD PARK/MONUMENT","SOUTHEASTERN","13","(39.29800673, -76.57042141)","39.29800673"," -76.57042141"
"584","6159A044 040716","6159A","44","416 N CLINTON ST",2016-04-07,"ELLWOOD PARK/MONUMENT","SOUTHEASTERN","13","(39.29631164, -76.57081645)","39.29631164"," -76.57081645"
"585","6181 013 042916","6181","13","900 N KRESSON ST",2016-04-29,"ORANGEVILLE","EASTERN","13","(39.30204114, -76.56085677)","39.30204114"," -76.56085677"
"586","6199 023 033016","6199","23","6911 PROCTMAN AVE",2016-03-30,"PULASKI INDUSTRIAL AREA","NORTHEASTERN","2","(39.30933991, -76.53514636)","39.30933991"," -76.53514636"
"587","6272 030A 041416","6272","030A","3529 ESTHER PL",2016-04-14,"BALTIMORE HIGHLANDS","SOUTHEASTERN","1","(39.29411916, -76.56783297)","39.29411916"," -76.56783297"
"588","6273 012 033116","6273","12","3500 NOBLE ST",2016-03-31,"BALTIMORE HIGHLANDS","SOUTHEASTERN","1","(39.29323053, -76.56852299)","39.29323053"," -76.56852299"
"589","6273 062 041116","6273","62","25 N HIGHLAND AVE",2016-04-11,"BALTIMORE HIGHLANDS","SOUTHEASTERN","1","(39.29342707, -76.56920931)","39.29342707"," -76.56920931"
"590","6275 033 050316","6275","33","3319 NOBLE ST",2016-05-03,"PATTERSON PARK NEIGHBORHOOD","SOUTHEASTERN","1","(39.29287807, -76.57010688)","39.29287807"," -76.57010688"
"591","6288 001 042516","6288","1","3400 MOUNT PLEASANT AVE",2016-04-25,"BALTIMORE HIGHLANDS","SOUTHEASTERN","1","(39.29098034, -76.56914093)","39.29098034"," -76.56914093"
"592","6296 025 042216","6296","25","300 S CLINTON ST",2016-04-22,"HIGHLANDTOWN","SOUTHEASTERN","1","(39.28840738, -76.57035734)","39.28840738"," -76.57035734"
"593","6741 045 050216","6741","45","1403 DUNDALK AVE",2016-05-02,"GRACELAND PARK","SOUTHEASTERN","1","(39.27820537, -76.53320516)","39.27820537"," -76.53320516"
"594","6750E020 042516","6750E","20","1700 KANE ST",2016-04-25,"BROENING MANOR","SOUTHEASTERN","1","(39.27295069, -76.53612594)","39.27295069"," -76.53612594"
"595","7027C018 040816","7027C","18","50 W TALBOTT ST",2016-04-08,"BROOKLYN","SOUTHERN","10","(39.23689486, -76.61301696)","39.23689486"," -76.61301696"
"596","7075 038 040116","7075","38","409 ANNABEL AVE",2016-04-01,"BROOKLYN","SOUTHERN","10","(39.23788339, -76.60411718)","39.23788339"," -76.60411718"
"597","7086 008 042216","7086","8","719 E PATAPSCO AVE",2016-04-22,"BROOKLYN","SOUTHERN","10","(39.23540253, -76.60033)","39.23540253"," -76.60033"
"598","7087 036 040116","7087","36","3600 9TH ST",2016-04-01,"BROOKLYN","SOUTHERN","10","(39.23456964, -76.59815112)","39.23456964"," -76.59815112"
"599","7118 003 041916","7118","3","905 JACK ST",2016-04-19,"BROOKLYN","SOUTHERN","10","(39.23104716, -76.59939451)","39.23104716"," -76.59939451"
"600","7123 016 032816","7123","16","4002 3RD ST",2016-03-28,"BROOKLYN","SOUTHERN","10","(39.23345767, -76.60958299)","39.23345767"," -76.60958299"
"601","7437A029 041816","7437A","29","2258 SIDNEY AVE",2016-04-18,"WESTPORT","SOUTHERN","10","(39.2629862, -76.6332952)","39.2629862"," -76.6332952"
"602","7446 065 040716","7446","65","2805 MAISEL ST",2016-04-07,"WESTPORT","SOUTHERN","10","(39.26163579, -76.63414723)","39.26163579"," -76.63414723"
"603","7471 015 040716","7471","15","2536 HOLLINS FERRY ROAD",2016-04-07,"MOUNT WINANS","SOUTHERN","10","(39.26045486, -76.64281004)","39.26045486"," -76.64281004"
"604","7796 034A 050216","7796","034A","1731 WILMINGTON AVE",2016-05-02,"MORRELL PARK","SOUTHWESTERN","10","(39.26629078, -76.65499224)","39.26629078"," -76.65499224"
"605","7841B006 033116","7841B","6","2447 WASHINGTON BLVD",2016-03-31,"MORRELL PARK","SOUTHWESTERN","10","(39.26702259, -76.65167244)","39.26702259"," -76.65167244"
"606","7868B005 033116","7868B","5","2353 WASHINGTON BLVD",2016-03-31,"MORRELL PARK","SOUTHWESTERN","10","(39.26862101, -76.64980275)","39.26862101"," -76.64980275"
"607","7993D006 041316","7993D","6","610 N CHAPELGATE LANE",2016-04-13,"WEST HILLS","SOUTHWESTERN","8","(39.29283346, -76.70545069)","39.29283346"," -76.70545069"
"608","8102B018 042216","8102B","18","4800 FREDERICK AVE",2016-04-22,"TREMONT","SOUTHWESTERN","8","(39.28164658, -76.69499063)","39.28164658"," -76.69499063"
"609","8190 123 040516","8190","123","5520 GROVELAND AVE",2016-04-05,"GROVE PARK","NORTHWESTERN","5","(39.34101269, -76.69999422)","39.34101269"," -76.69999422"
"610","8211A009 041916","8211A","9","4011 ELDERON AVE",2016-04-19,"WEST ARLINGTON","NORTHWESTERN","6","(39.34149402, -76.68634241)","39.34149402"," -76.68634241"
"611","0072 028 061109","72","28","1821 MOSHER ST",2009-06-11,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29963237, -76.64715179)","39.29963237"," -76.64715179"
"612","0072 032 022608","72","32","1829 MOSHER ST",2008-02-26,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29962504, -76.64736243)","39.29962504"," -76.64736243"
"613","0072 034 102606","72","34","921 N MONROE ST",2006-10-26,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29947308, -76.64728942)","39.29947308"," -76.64728942"
"614","8246 014 040616","8246","14","3716 HILLSDALE ROAD",2016-04-06,"HOWARD PARK","NORTHWESTERN","5","(39.33389845, -76.6931978)","39.33389845"," -76.6931978"
"615","8248 003 041516","8248","3","3607 MOHAWK AVE",2016-04-15,"HOWARD PARK","NORTHWESTERN","5","(39.33133032, -76.69213679)","39.33133032"," -76.69213679"
"616","8308 001A 042516","8308","001A","5008 GWYNN OAK AVE",2016-04-25,"HOWARD PARK","NORTHWESTERN","8","(39.33079641, -76.69965527)","39.33079641"," -76.69965527"
"617","0004 013 051316","4","13","1825 N FULTON AVE",2016-05-13,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30946191, -76.64595626)","39.30946191"," -76.64595626"
"618","0050 067 050916","50","67","1123 N MONROE ST",2016-05-09,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30168694, -76.64743329)","39.30168694"," -76.64743329"
"619","0060 039 051216","60","39","1041 N FULTON AVE",2016-05-12,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30077843, -76.64556524)","39.30077843"," -76.64556524"
"620","0065 010 051216","65","10","1218 MOSHER ST",2016-05-12,"SANDTOWN-WINCHESTER","WESTERN","9","(39.30032887, -76.63816294)","39.30032887"," -76.63816294"
"621","0274 039 050916","274","39","335 S PAYSON ST",2016-05-09,"CARROLLTON RIDGE","SOUTHERN","9","(39.28331479, -76.64809644)","39.28331479"," -76.64809644"
"622","0274 056 051116","274","56","301 S PAYSON ST",2016-05-11,"CARROLLTON RIDGE","SOUTHERN","9","(39.2840764, -76.64814358)","39.2840764"," -76.64814358"
"623","0314 045 051216","314","45","2029 DIVISION ST",2016-05-12,"DRUID HEIGHTS","CENTRAL","11","(39.30722129, -76.63674266)","39.30722129"," -76.63674266"
"624","0328 092 051316","328","92","1822 ETTING ST",2016-05-13,"DRUID HEIGHTS","CENTRAL","11","(39.30590227, -76.63465874)","39.30590227"," -76.63465874"
"625","0336 001 051216","336","1","1600 ARGYLE AVE",2016-05-12,"UPTON","CENTRAL","11","(39.30245432, -76.6352671)","39.30245432"," -76.6352671"
"626","1488 010 050916","1488","10","2718 E OLIVER ST",2016-05-09,"BEREA","EASTERN","13","(39.3082554, -76.57944177)","39.3082554"," -76.57944177"
"627","1521 061 051016","1521","61","1323 N MILTON AVE",2016-05-10,"BEREA","EASTERN","13","(39.30659628, -76.58254076)","39.30659628"," -76.58254076"
"628","1531 002 051016","1531","2","1802 E BIDDLE ST",2016-05-10,"BROADWAY EAST","EASTERN","12","(39.30457761, -76.59238243)","39.30457761"," -76.59238243"
"629","1531 003 051016","1531","3","1804 E BIDDLE ST",2016-05-10,"BROADWAY EAST","EASTERN","12","(39.30457892, -76.5923322)","39.30457892"," -76.5923322"
"630","1538 008 051016","1538","8","1203 N MILTON AVE",2016-05-10,"BEREA","EASTERN","13","(39.30513251, -76.58240079)","39.30513251"," -76.58240079"
"631","1549 033 050916","1549","33","1801 E BIDDLE ST",2016-05-09,"MIDDLE EAST","EASTERN","12","(39.30417952, -76.59240916)","39.30417952"," -76.59240916"
"632","1556 032 051016","1556","32","2523 E BIDDLE ST",2016-05-10,"BIDDLE STREET","EASTERN","13","(39.30459363, -76.58185553)","39.30459363"," -76.58185553"
"633","1573 036 051216","1573","36","2523 E CHASE ST",2016-05-12,"BIDDLE STREET","EASTERN","13","(39.30354662, -76.58148163)","39.30354662"," -76.58148163"
"634","1605 015 051116","1605","15","2114 E MADISON ST",2016-05-11,"MIDDLE EAST","EASTERN","13","(39.29990168, -76.58702719)","39.29990168"," -76.58702719"
"635","1606 064 051116","1606","64","2212 E MADISON ST",2016-05-11,"MIDDLE EAST","EASTERN","13","(39.29993562, -76.58628962)","39.29993562"," -76.58628962"
"636","1658 002 051216","1658","2","503 N LAKEWOOD AVE",2016-05-12,"MCELDERRY PARK","SOUTHEASTERN","13","(39.29699052, -76.57910008)","39.29699052"," -76.57910008"
"637","1678 044 051116","1678","44","304 N ROBINSON ST",2016-05-11,"ELLWOOD PARK/MONUMENT","SOUTHEASTERN","13","(39.29569728, -76.57307775)","39.29569728"," -76.57307775"
"638","5173 008 051216","5173","8","5124 CRAIG AVE",2016-05-12,"WINSTON-GOVANS","NORTHERN","4","(39.35091051, -76.60699704)","39.35091051"," -76.60699704"
"639","5237 060M 051216","5237","060M","6005 THE ALAMEDA",2016-05-12,"RAMBLEWOOD","NORTHEASTERN","4","(39.36627697, -76.59312856)","39.36627697"," -76.59312856"
"640","5832D001I 051116","5832D","001I","4804 CROSSWOOD AVE",2016-05-11,"WALTHERSON","NORTHEASTERN","3","(39.34136794, -76.56136041)","39.34136794"," -76.56136041"
"641","5931 027 051016","5931","27","4352 SHELDON AVE",2016-05-10,"BELAIR-EDISON","NORTHEASTERN","2","(39.32646145, -76.56143393)","39.32646145"," -76.56143393"
