"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"13059","3322 028 072108","3322","028","3835 REISTERSTOWN ROAD",2008-07-21,"PARK CIRCLE","NORTHWESTERN","6","(39.33251451, -76.6626586)","39.33251451"," -76.6626586"
"13060","3322 029 042209","3322","029","3833 REISTERSTOWN ROAD",2009-04-22,"PARK CIRCLE","NORTHWESTERN","6","(39.33246271, -76.66261764)","39.33246271"," -76.66261764"
"13061","3322 030 112107","3322","030","3831 REISTERSTOWN ROAD",2007-11-21,"PARK CIRCLE","NORTHWESTERN","6","(39.33241072, -76.66257772)","39.33241072"," -76.66257772"
"13062","3322 036 120210","3322","036","3819 REISTERSTOWN ROAD",2010-12-02,"PARK CIRCLE","NORTHWESTERN","6","(39.33206588, -76.66232038)","39.33206588"," -76.66232038"
"13063","3322 041 082707","3322","041","3809 REISTERSTOWN ROAD",2007-08-27,"PARK CIRCLE","NORTHWESTERN","6","(39.33181501, -76.66213032)","39.33181501"," -76.66213032"
"13064","3322 048 080808","3322","048","2702 SPRINGHILL AVE",2008-08-08,"PARK CIRCLE","NORTHWESTERN","6","(39.33185166, -76.66172966)","39.33185166"," -76.66172966"
"13065","3323 051 120414","3323","051","3751 REISTERSTOWN ROAD",2014-12-04,"PARK CIRCLE","NORTHWESTERN","6","(39.33137601, -76.66170906)","39.33137601"," -76.66170906"
"13066","3324 004 122608","3324","004","3606 PARK HEIGHTS AVE",2008-12-26,"PARK CIRCLE","NORTHWESTERN","6","(39.32959481, -76.65952591)","39.32959481"," -76.65952591"
"13067","2440 006 050212","2440","006","3110 BAKER ST",2012-05-02,"ROSEMONT","SOUTHWESTERN","9","(39.30601017, -76.66958975)","39.30601017"," -76.66958975"
"13068","2440 017 071715","2440","017","3132 BAKER ST",2015-07-17,"ROSEMONT","SOUTHWESTERN","9","(39.30598452, -76.67034152)","39.30598452"," -76.67034152"
"13069","2440 044 123004","2440","044","1604 N ROSEDALE ST",2004-12-30,"ROSEMONT","SOUTHWESTERN","9","(39.30626122, -76.66942381)","39.30626122"," -76.66942381"
"13070","2475C016 102607","2475C","016","902 N FRANKLINTOWN ROAD",2007-10-26,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29746252, -76.66753223)","39.29746252"," -76.66753223"
"13071","2475C020 052413","2475C","020","910 N FRANKLINTOWN ROAD",2013-05-24,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29761719, -76.66754043)","39.29761719"," -76.66754043"
"13072","2475C026 112111","2475C","026","922 N FRANKLINTOWN ROAD",2011-11-21,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2978471, -76.66753152)","39.2978471"," -76.66753152"
"13073","2475C036 121412","2475C","036","942 N FRANKLINTOWN ROAD",2012-12-14,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29830143, -76.66743375)","39.29830143"," -76.66743375"
"13074","2475C055 051006","2475C","055","978 N FRANKLINTOWN ROAD",2006-05-10,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29895339, -76.66740363)","39.29895339"," -76.66740363"
"13075","2475D029 021315","2475D","029","3001 HARLEM AVE",2015-02-13,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29561386, -76.66690072)","39.29561386"," -76.66690072"
"13076","2475D035 100708","2475D","035","3013 HARLEM AVE",2008-10-07,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29560255, -76.66720141)","39.29560255"," -76.66720141"
"13077","2475D040 070606","2475D","040","3023 HARLEM AVE",2006-07-06,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29559396, -76.66745241)","39.29559396"," -76.66745241"
"13078","2475D041 011713","2475D","041","3025 HARLEM AVE",2013-01-17,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29559226, -76.66750233)","39.29559226"," -76.66750233"
"13079","2475D042 043008","2475D","042","3027 HARLEM AVE",2008-04-30,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29559061, -76.6675513)","39.29559061"," -76.6675513"
"13080","2475D044 031909","2475D","044","3031 HARLEM AVE",2009-03-19,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29558714, -76.66765233)","39.29558714"," -76.66765233"
"13081","2475D047 060409","2475D","047","3037 HARLEM AVE",2009-06-04,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29558015, -76.66785675)","39.29558015"," -76.66785675"
"13082","2475D048 121214","2475D","048","3039 HARLEM AVE",2014-12-12,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29557833, -76.6679095)","39.29557833"," -76.6679095"
"13083","2475D051 092408","2475D","051","3045 HARLEM AVE",2008-09-24,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29557286, -76.66806951)","39.29557286"," -76.66806951"
"13084","2475D054 041612","2475D","054","637 N ROSEDALE ST",2012-04-16,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29547405, -76.6684323)","39.29547405"," -76.6684323"
"13085","2475D055 121115","2475D","055","639 N ROSEDALE ST",2015-12-11,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29551334, -76.66837183)","39.29551334"," -76.66837183"
"13086","2475E010 092012","2475E","010","3019 RAYNER AVE",2012-09-20,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29626562, -76.66742758)","39.29626562"," -76.66742758"
"13087","2475E019 100114","2475E","019","3002 HARLEM AVE",2014-10-01,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29601204, -76.6669799)","39.29601204"," -76.6669799"
"13088","2475E026 032905","2475E","026","3016 HARLEM AVE",2005-03-29,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29599786, -76.66735845)","39.29599786"," -76.66735845"
"13089","2475E027 112808","2475E","027","3018 HARLEM AVE",2008-11-28,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29599522, -76.66741215)","39.29599522"," -76.66741215"
"13090","2475E028 100708","2475E","028","3020 HARLEM AVE",2008-10-07,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29599443, -76.66746655)","39.29599443"," -76.66746655"
"13091","2475E032 121014","2475E","032","3028 HARLEM AVE",2014-12-10,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29598506, -76.66768249)","39.29598506"," -76.66768249"
"13092","2475E035 050211","2475E","035","3034 HARLEM AVE",2011-05-02,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29597962, -76.66784524)","39.29597962"," -76.66784524"
"13093","2475F001 091611","2475F","001","3001 W LANVALE ST",2011-09-16,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29687498, -76.66696882)","39.29687498"," -76.66696882"
"13094","2475F019 051409","2475F","019","3037 W LANVALE ST",2009-05-14,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2968495, -76.66792431)","39.2968495"," -76.66792431"
"13095","2475F020 051713","2475F","020","3039 W LANVALE ST",2013-05-17,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29683809, -76.66799331)","39.29683809"," -76.66799331"
"13096","2475F026 061810","2475F","026","3010 RAYNER AVE",2010-06-18,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29661359, -76.6672232)","39.29661359"," -76.6672232"
"13097","3005 022 012910","3005","022","2850 W NORTH AVE",2010-01-29,"WALBROOK","SOUTHWESTERN","7","(39.30949113, -76.66523358)","39.30949113"," -76.66523358"
"13098","2443A011 040308","2443A","011","1322 POPLAR GROVE ST",2008-04-03,"WINCHESTER","SOUTHWESTERN","9","(39.30264188, -76.66561261)","39.30264188"," -76.66561261"
"13099","2443A012 091212","2443A","012","1324 POPLAR GROVE ST",2012-09-12,"WINCHESTER","SOUTHWESTERN","9","(39.30267737, -76.66566183)","39.30267737"," -76.66566183"
"13100","2443A017 092410","2443A","017","2901 BELMONT AVE",2010-09-24,"WINCHESTER","SOUTHWESTERN","9","(39.30328654, -76.66557059)","39.30328654"," -76.66557059"
"13101","2443A021 092809","2443A","021","2909 BELMONT AVE",2009-09-28,"WINCHESTER","SOUTHWESTERN","9","(39.30328271, -76.66577437)","39.30328271"," -76.66577437"
"13102","2443A022 120712","2443A","022","2911 BELMONT AVE",2012-12-07,"WINCHESTER","SOUTHWESTERN","9","(39.30328107, -76.66582481)","39.30328107"," -76.66582481"
"13103","2443A030 030405","2443A","030","2927 BELMONT AVE",2005-03-04,"ROSEMONT","SOUTHWESTERN","9","(39.3032135, -76.66654673)","39.3032135"," -76.66654673"
"13104","2443A035 051705","2443A","035","2937 BELMONT AVE",2005-05-17,"ROSEMONT","SOUTHWESTERN","9","(39.30320236, -76.66686435)","39.30320236"," -76.66686435"
"13105","2443A038 090409","2443A","038","2943 BELMONT AVE",2009-09-04,"ROSEMONT","SOUTHWESTERN","9","(39.30319692, -76.66705125)","39.30319692"," -76.66705125"
"13106","2443A043 072414","2443A","043","1301 N LONGWOOD ST",2014-07-24,"ROSEMONT","SOUTHWESTERN","9","(39.30273193, -76.66694182)","39.30273193"," -76.66694182"
"13107","2446B018 072706","2446B","018","1002 POPLAR GROVE ST",2006-07-27,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29934126, -76.66550903)","39.29934126"," -76.66550903"
"13108","2446B020 091713","2446B","020","2900 MOSHER ST",2013-09-17,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29942097, -76.66576794)","39.29942097"," -76.66576794"
"13109","2446B024 051209","2446B","024","2908 MOSHER ST",2009-05-12,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29941451, -76.66596755)","39.29941451"," -76.66596755"
"13110","2446B028 010716","2446B","028","2916 MOSHER ST",2016-01-07,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29940745, -76.6661655)","39.29940745"," -76.6661655"
"13111","2446B032 083107","2446B","032","2924 MOSHER ST",2007-08-31,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29939862, -76.66641352)","39.29939862"," -76.66641352"
"13112","2447 051 021315","2447","051","1004 ELLICOTT DRIVEWAY ",2015-02-13,"WINCHESTER","SOUTHWESTERN","9","(39.29971741, -76.66925153)","39.29971741"," -76.66925153"
"13113","2447 072 091614","2447","072","1046 ELLICOTT DRIVEWAY ",2014-09-16,"WINCHESTER","SOUTHWESTERN","9","(39.30058739, -76.6690193)","39.30058739"," -76.6690193"
"13114","2447 074 021315","2447","074","1050 ELLICOTT DRIVEWAY ",2015-02-13,"WINCHESTER","SOUTHWESTERN","9","(39.30066095, -76.66899439)","39.30066095"," -76.66899439"
"13115","2448 002 103015","2448","002","1216 N LONGWOOD ST",2015-10-30,"WINCHESTER","SOUTHWESTERN","9","(39.30178489, -76.66761822)","39.30178489"," -76.66761822"
"13116","2448 015 120114","2448","015","1152 N LONGWOOD ST",2014-12-01,"WINCHESTER","SOUTHWESTERN","9","(39.30118034, -76.66758082)","39.30118034"," -76.66758082"
"13117","2448 016 121115","2448","016","1150 N LONGWOOD ST",2015-12-11,"WINCHESTER","SOUTHWESTERN","9","(39.30114187, -76.66757865)","39.30114187"," -76.66757865"
"13118","2448 017 120407","2448","017","1148 N LONGWOOD ST",2007-12-04,"WINCHESTER","SOUTHWESTERN","9","(39.30110319, -76.66757591)","39.30110319"," -76.66757591"
"13119","2448 018 062906","2448","018","1146 N LONGWOOD ST",2006-06-29,"WINCHESTER","SOUTHWESTERN","9","(39.30106495, -76.66757344)","39.30106495"," -76.66757344"
"13120","2448 027 010715","2448","027","1128 N LONGWOOD ST",2015-01-07,"WINCHESTER","SOUTHWESTERN","9","(39.30071973, -76.66755189)","39.30071973"," -76.66755189"
"13121","2448 037 022714","2448","037","1111 ELLICOTT DRIVEWAY ",2014-02-27,"WINCHESTER","SOUTHWESTERN","9","(39.30091201, -76.6684404)","39.30091201"," -76.6684404"
"13122","2449 006 120613","2449","006","1343 POPLAR GROVE ST",2013-12-06,"WINCHESTER","SOUTHWESTERN","9","(39.30333268, -76.66513661)","39.30333268"," -76.66513661"
"13123","2449 012 050615","2449","012","1301 POPLAR GROVE ST",2015-05-06,"WINCHESTER","SOUTHWESTERN","9","(39.30255016, -76.66512137)","39.30255016"," -76.66512137"
"13124","2449 017 082203","2449","017","1311 POPLAR GROVE ST",2003-08-22,"WINCHESTER","SOUTHWESTERN","9","(39.30275633, -76.66513304)","39.30275633"," -76.66513304"
"13125","2450 008 123011","2450","008","1515 N HILTON ST",2011-12-30,"ROSEMONT","SOUTHWESTERN","9","(39.30561714, -76.67178519)","39.30561714"," -76.67178519"
"13126","2450 027 031314","2450","027","3208 BRIGHTON ST",2014-03-13,"ROSEMONT","SOUTHWESTERN","9","(39.30527617, -76.67133414)","39.30527617"," -76.67133414"
"13127","2450 029 120511","2450","029","3229 BRIGHTON ST",2011-12-05,"ROSEMONT","SOUTHWESTERN","9","(39.30483315, -76.67194224)","39.30483315"," -76.67194224"
"13128","2450 043 091206","2450","043","3226 PRESSTMAN ST",2006-09-12,"ROSEMONT","SOUTHWESTERN","9","(39.30457287, -76.67165446)","39.30457287"," -76.67165446"
"13129","2450 046 011013","2450","046","3234 PRESSTMAN ST",2013-01-10,"ROSEMONT","SOUTHWESTERN","9","(39.30456002, -76.67192596)","39.30456002"," -76.67192596"
"13130","2451 019 060206","2451","019","1507 N ELLAMONT ST",2006-06-02,"ROSEMONT","SOUTHWESTERN","9","(39.30464383, -76.670398)","39.30464383"," -76.670398"
"13131","2451 025 011416","2451","025","1519 N ELLAMONT ST",2016-01-14,"ROSEMONT","SOUTHWESTERN","9","(39.30491, -76.67041521)","39.30491"," -76.67041521"
"13132","2451 027 122006","2451","027","1523 N ELLAMONT ST",2006-12-20,"ROSEMONT","SOUTHWESTERN","9","(39.3049885, -76.67042029)","39.3049885"," -76.67042029"
"13133","2451 028 021709","2451","028","1525 N ELLAMONT ST",2009-02-17,"ROSEMONT","SOUTHWESTERN","9","(39.30521131, -76.67043229)","39.30521131"," -76.67043229"
"13134","2451 032 050608","2451","032","1533 N ELLAMONT ST",2008-05-06,"ROSEMONT","SOUTHWESTERN","9","(39.30536904, -76.67043977)","39.30536904"," -76.67043977"
"13135","2451 038 042413","2451","038","3135 BAKER ST",2013-04-24,"ROSEMONT","SOUTHWESTERN","9","(39.3055801, -76.67033112)","39.3055801"," -76.67033112"
"13136","2451 042 031314","2451","042","3129 BAKER ST",2014-03-13,"ROSEMONT","SOUTHWESTERN","9","(39.30558693, -76.67015602)","39.30558693"," -76.67015602"
"13137","2451 045 112305","2451","045","3123 BAKER ST",2005-11-23,"ROSEMONT","SOUTHWESTERN","9","(39.30559047, -76.66999629)","39.30559047"," -76.66999629"
"13138","2451 052 110508","2451","052","3109 BAKER ST",2008-11-05,"ROSEMONT","SOUTHWESTERN","9","(39.30560701, -76.66962858)","39.30560701"," -76.66962858"
"13139","2451 057I 030812","2451","057I","1500 N ROSEDALE ST",2012-03-08,"ROSEMONT","SOUTHWESTERN","9","(39.30484563, -76.66933314)","39.30484563"," -76.66933314"
"13140","2451 058B 082905","2451","058B","3104 BRIGHTON ST",2005-08-29,"ROSEMONT","SOUTHWESTERN","9","(39.30534028, -76.66960909)","39.30534028"," -76.66960909"
"13141","2451 064 122704","2451","064","3121 BRIGHTON ST",2004-12-27,"ROSEMONT","SOUTHWESTERN","9","(39.304906, -76.67006154)","39.304906"," -76.67006154"
"13142","2451 068 042213","2451","068","3113 BRIGHTON ST",2013-04-22,"ROSEMONT","SOUTHWESTERN","9","(39.30491339, -76.66985631)","39.30491339"," -76.66985631"
"13143","2452 010I 032213","2452","010I","3040 BRIGHTON ST",2013-03-22,"ROSEMONT","SOUTHWESTERN","9","(39.30537474, -76.66850915)","39.30537474"," -76.66850915"
"13144","2452 010K 060614","2452","010K","3036 BRIGHTON ST",2014-06-06,"ROSEMONT","SOUTHWESTERN","9","(39.3053786, -76.66840912)","39.3053786"," -76.66840912"
"13145","2452 030 083010","2452","030","3009 BRIGHTON ST",2010-08-30,"ROSEMONT","SOUTHWESTERN","9","(39.30499503, -76.66764106)","39.30499503"," -76.66764106"
"13146","2452 035 121815","2452","035","3019 BRIGHTON ST",2015-12-18,"ROSEMONT","SOUTHWESTERN","9","(39.3049852, -76.66788869)","39.3049852"," -76.66788869"
"13147","2452 058 040909","2452","058","3036 PRESSTMAN ST",2009-04-09,"ROSEMONT","SOUTHWESTERN","9","(39.30468071, -76.6688273)","39.30468071"," -76.6688273"
"13148","2452 059 021315","2452","059","3034 PRESSTMAN ST",2015-02-13,"ROSEMONT","SOUTHWESTERN","9","(39.30468419, -76.66875401)","39.30468419"," -76.66875401"
"13149","2452 070 112015","2452","070","3012 PRESSTMAN ST",2015-11-20,"ROSEMONT","SOUTHWESTERN","9","(39.30471496, -76.66796171)","39.30471496"," -76.66796171"
"13150","2454 033 040511","2454","033","1404 N ROSEDALE ST",2011-04-05,"ROSEMONT","SOUTHWESTERN","9","(39.30388159, -76.66929067)","39.30388159"," -76.66929067"
"13151","2454 051 112015","2454","051","1425 N ELLAMONT ST",2015-11-20,"ROSEMONT","SOUTHWESTERN","9","(39.30381201, -76.67033092)","39.30381201"," -76.67033092"
"13152","2454 055 102612","2454","055","1433 N ELLAMONT ST",2012-10-26,"ROSEMONT","SOUTHWESTERN","9","(39.30402067, -76.67034625)","39.30402067"," -76.67034625"
"13153","2454C001 091913","2454C","001","3000 BELMONT AVE",2013-09-19,"ROSEMONT","SOUTHWESTERN","9","(39.30373791, -76.66737829)","39.30373791"," -76.66737829"
"13154","2454C005 032714","2454C","005","3008 BELMONT AVE",2014-03-27,"ROSEMONT","SOUTHWESTERN","9","(39.30372799, -76.66764575)","39.30372799"," -76.66764575"
"13155","2454C006 111808","2454C","006","3010 BELMONT AVE",2008-11-18,"ROSEMONT","SOUTHWESTERN","9","(39.30372548, -76.66771282)","39.30372548"," -76.66771282"
"13156","2454C020 112015","2454C","020","3038 BELMONT AVE",2015-11-20,"ROSEMONT","SOUTHWESTERN","9","(39.30369318, -76.66858604)","39.30369318"," -76.66858604"
"13157","2454C021 032608","2454C","021","3040 BELMONT AVE",2008-03-26,"ROSEMONT","SOUTHWESTERN","9","(39.30369098, -76.6686448)","39.30369098"," -76.6686448"
"13158","2454C025 030411","2454C","025","3019 PRESSTMAN ST",2011-03-04,"ROSEMONT","SOUTHWESTERN","9","(39.30419095, -76.66809765)","39.30419095"," -76.66809765"
"13159","2454C029 060809","2454C","029","3011 PRESSTMAN ST",2009-06-08,"ROSEMONT","SOUTHWESTERN","9","(39.30420049, -76.66784281)","39.30420049"," -76.66784281"
"13160","2454C034 041505","2454C","034","3001 PRESSTMAN ST",2005-04-15,"ROSEMONT","SOUTHWESTERN","9","(39.3042147, -76.66746)","39.3042147"," -76.66746"
"13161","2484 008 021215","2484","008","3414 EDMONDSON AVE",2015-02-12,"EDGEWOOD","SOUTHWESTERN","8","(39.29433531, -76.67466899)","39.29433531"," -76.67466899"
"13162","2484 017 062014","2484","017","3432 EDMONDSON AVE",2014-06-20,"EDGEWOOD","SOUTHWESTERN","8","(39.29431001, -76.67525542)","39.29431001"," -76.67525542"
"13163","2484 019 101614","2484","019","3436 EDMONDSON AVE",2014-10-16,"EDGEWOOD","SOUTHWESTERN","8","(39.29430387, -76.67541554)","39.29430387"," -76.67541554"
"13164","2484 031 091812","2484","031","620 DENISON ST",2012-09-18,"EDGEWOOD","SOUTHWESTERN","8","(39.29493728, -76.67451057)","39.29493728"," -76.67451057"
"13165","2484 033D 091507","2484","033D","632 DENISON ST",2007-09-15,"EDGEWOOD","SOUTHWESTERN","8","(39.29519003, -76.67452478)","39.29519003"," -76.67452478"
"13166","2485 001E 042815","2485","001E","3524 EDMONDSON AVE",2015-04-28,"EDGEWOOD","SOUTHWESTERN","8","(39.29424688, -76.67670255)","39.29424688"," -76.67670255"
"13167","2485 008 111214","2485","008","616 N EDGEWOOD ST",2014-11-12,"EDGEWOOD","SOUTHWESTERN","8","(39.29491189, -76.67587577)","39.29491189"," -76.67587577"
"13168","2475 008 091112","2475","008","3014 EDMONDSON AVE",2012-09-11,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2945926, -76.66721976)","39.2945926"," -76.66721976"
"13169","2475 010 111808","2475","010","3018 EDMONDSON AVE",2008-11-18,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29458913, -76.66732602)","39.29458913"," -76.66732602"
"13170","2475 017 080715","2475","017","3032 EDMONDSON AVE",2015-08-07,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29457743, -76.66768422)","39.29457743"," -76.66768422"
"13171","2475 018 070714","2475","018","3034 EDMONDSON AVE",2014-07-07,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29457579, -76.66773499)","39.29457579"," -76.66773499"
"13172","2475 021 052610","2475","021","3040 EDMONDSON AVE",2010-05-26,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2945708, -76.66788819)","39.2945708"," -76.66788819"
"13173","2475 030 100412","2475","030","3003 ARUNAH AVE",2012-10-04,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29490293, -76.66690945)","39.29490293"," -76.66690945"
"13174","2475 047 092407","2475","047","3037 ARUNAH AVE",2007-09-24,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29486764, -76.66788392)","39.29486764"," -76.66788392"
"13175","2475C004 011013","2475C","004","3006 W LANVALE ST",2013-01-10,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29725186, -76.66742429)","39.29725186"," -76.66742429"
"13176","2475H038 121807","2475H","038","907 ELLICOTT DRIVEWAY ",2007-12-18,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29747906, -76.66864134)","39.29747906"," -76.66864134"
"13177","2481 003 100306","2481","003","804 N FRANKLINTOWN ROAD",2006-10-03,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29584001, -76.6659122)","39.29584001"," -76.6659122"
"13178","2481 005 061313","2481","005","818 N FRANKLINTOWN ROAD",2013-06-13,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29615251, -76.66599746)","39.29615251"," -76.66599746"
"13179","2481 016A 013015","2481","016A","852 N FRANKLINTOWN ROAD",2015-01-30,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29656532, -76.66658528)","39.29656532"," -76.66658528"
"13180","2481 020 051305","2481","020","2922 ARUNAH AVE",2005-05-13,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29539855, -76.66562005)","39.29539855"," -76.66562005"
"13181","2481 028 062008","2481","028","2940 ARUNAH AVE",2008-06-20,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29537191, -76.66626122)","39.29537191"," -76.66626122"
"13182","2481 029 101615","2481","029","2942 ARUNAH AVE",2015-10-16,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29537041, -76.66630868)","39.29537041"," -76.66630868"
